IdCliente;Sexo;Jubilado;Pareja;Dependientes;Antigüedad;Teléfono;MultiplesLíneas;Internet;SeguridadOnline;BackupOnline;SeguroDispositivo;SoporteTécnico;Televisión;Cine;Contrato;FacturaElectrónica;MétodoPago;CargoMensual;TotalFacturado;Baja
8404-FYDIB;Hombre;0;No;No;26;Sí;Sí;Fibra óptica;Sí;Sí;No;No;No;No;Mes a mes;Sí;Tarjeta crédito (automática);86.65;2208.75;No
2791-SFVEW;Mujer;0;No;No;9;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Transferencia bancaria (automática);20.15;238.15;No
6457-USBER;Hombre;0;No;No;1;Sí;No;Fibra óptica;No;No;No;No;No;Sí;Mes a mes;Sí;Cheque electrónico;80.8;80.8;Sí
6762-NSODU;Mujer;0;Sí;Sí;46;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Tarjeta crédito (automática);19.4;958.15;No
4662-EKDPQ;Hombre;0;No;No;2;Sí;Sí;DSL;No;No;No;No;No;Sí;Mes a mes;No;Transferencia bancaria (automática);62.05;118.3;Sí
9248-OJYKK;Hombre;1;No;No;1;Sí;Sí;Fibra óptica;No;No;No;No;No;No;Mes a mes;Sí;Cheque electrónico;76.45;76.45;Sí
9888-ZCUMM;Hombre;0;Sí;Sí;64;No;Sin servicio de telefonía;DSL;Sí;No;Sí;Sí;Sí;Sí;Dos años;Sí;Transferencia bancaria (automática);60.05;3845.45;No
3398-FSHON;Mujer;1;No;No;12;Sí;Sí;Fibra óptica;No;Sí;No;No;Sí;No;Mes a mes;Sí;Cheque electrónico;91.3;1094.5;Sí
3319-DWOEP;Hombre;1;Sí;No;6;Sí;No;Fibra óptica;No;No;Sí;No;Sí;Sí;Mes a mes;Sí;Cheque electrónico;95.75;573.75;Sí
1074-WVEVG;Mujer;0;Sí;No;59;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Un año;No;Cheque por correo;20.35;1267;No
9979-RGMZT;Mujer;0;No;No;7;Sí;No;Fibra óptica;No;Sí;No;No;Sí;Sí;Un año;Sí;Cheque por correo;94.05;633.45;No
6437-UDQJM;Mujer;1;Sí;No;72;Sí;Sí;DSL;Sí;Sí;Sí;No;Sí;Sí;Dos años;Sí;Tarjeta crédito (automática);84.1;6129.65;No
1226-IENZN;Hombre;1;No;No;16;Sí;No;Fibra óptica;No;No;No;No;No;Sí;Mes a mes;Sí;Cheque electrónico;78.75;1218.25;No
2108-GLPQB;Hombre;0;Sí;No;25;Sí;Sí;DSL;No;No;Sí;No;No;No;Mes a mes;No;Tarjeta crédito (automática);55.55;1405.3;No
9259-PACGQ;Mujer;0;Sí;No;34;Sí;Sí;DSL;Sí;Sí;No;Sí;No;No;Mes a mes;No;Cheque electrónico;62.65;2274.9;Sí
4415-IJZTP;Mujer;0;No;No;1;Sí;Sí;Fibra óptica;No;No;No;No;No;No;Mes a mes;Sí;Cheque electrónico;74.5;74.5;Sí
1465-VINDH;Mujer;0;Sí;Sí;10;Sí;Sí;Fibra óptica;No;Sí;Sí;No;Sí;Sí;Mes a mes;Sí;Tarjeta crédito (automática);102.1;1068.85;Sí
5474-LAMUQ;Hombre;0;Sí;No;24;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Un año;No;Cheque por correo;20.1;533.9;No
3468-DRVQJ;Mujer;0;Sí;Sí;10;Sí;Sí;DSL;Sí;Sí;No;No;Sí;No;Un año;No;Cheque electrónico;70.3;676.15;No
1122-YJBCS;Hombre;0;Sí;No;69;Sí;No;DSL;Sí;Sí;No;No;No;No;Un año;Sí;Tarjeta crédito (automática);53.65;3804.4;No
4990-ALDGW;Hombre;0;No;No;57;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Cheque por correo;20.75;1118.8;No
4816-OKWNX;Hombre;0;Sí;Sí;50;Sí;No;Fibra óptica;No;Sí;Sí;Sí;Sí;Sí;Un año;Sí;Transferencia bancaria (automática);103.4;5236.4;No
3315-IKYZQ;Hombre;0;Sí;Sí;28;No;Sin servicio de telefonía;DSL;Sí;No;Sí;Sí;Sí;No;Un año;No;Cheque por correo;50.8;1386.8;No
2810-FTLEM;Mujer;0;No;No;16;Sí;No;DSL;Sí;No;No;No;No;No;Mes a mes;Sí;Cheque electrónico;50.15;762.25;Sí
4747-LCAQL;Hombre;0;No;No;25;Sí;No;DSL;Sí;Sí;No;Sí;Sí;Sí;Mes a mes;Sí;Cheque por correo;79;1902;No
3411-WLRSQ;Mujer;1;Sí;No;3;Sí;No;Fibra óptica;No;Sí;No;No;No;No;Mes a mes;Sí;Transferencia bancaria (automática);74.6;239.05;No
0898-XCGTF;Hombre;0;Sí;No;61;Sí;Sí;Fibra óptica;No;No;No;No;Sí;Sí;Un año;Sí;Transferencia bancaria (automática);96.5;5673.7;No
8006-PYCSW;Mujer;0;No;No;2;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Cheque por correo;20.1;39.8;No
8249-THVEC;Hombre;0;Sí;Sí;51;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Un año;No;Cheque por correo;19.4;997.75;No
8722-PRFDV;Mujer;0;Sí;Sí;71;Sí;No;DSL;Sí;No;Sí;No;Sí;Sí;Dos años;No;Tarjeta crédito (automática);77.55;5574.35;No
2164-SOQXL;Mujer;0;Sí;Sí;20;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Cheque por correo;20.05;406.05;No
4020-KIUDI;Hombre;0;Sí;Sí;6;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Tarjeta crédito (automática);19.85;138.85;No
5850-BDWCY;Mujer;0;No;No;6;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Cheque por correo;20.2;123.65;No
2038-YSEZE;Mujer;0;No;No;29;Sí;Sí;DSL;Sí;Sí;No;Sí;No;No;Mes a mes;No;Cheque por correo;67.45;1801.1;No
0827-ITJPH;Hombre;0;No;No;36;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;Sí;Tarjeta crédito (automática);18.55;689;No
8799-OXZMD;Mujer;0;No;No;28;No;Sin servicio de telefonía;DSL;No;No;Sí;No;No;No;Mes a mes;Sí;Cheque por correo;29.75;790.7;No
1925-TIBLE;Mujer;0;Sí;No;7;Sí;Sí;Fibra óptica;No;No;No;No;Sí;No;Mes a mes;Sí;Cheque electrónico;86.5;582.5;Sí
1705-GUHPV;Mujer;0;No;No;63;Sí;Sí;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Cheque por correo;24.2;1618.2;No
4779-ZGICK;Hombre;0;Sí;Sí;48;Sí;Sí;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Cheque por correo;23.55;1173.35;No
0048-PIHNL;Mujer;0;Sí;No;49;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Un año;No;Transferencia bancaria (automática);20.45;900.9;No
0818-OCPZO;Hombre;1;No;No;27;Sí;Sí;Fibra óptica;No;Sí;No;No;No;No;Mes a mes;Sí;Cheque electrónico;81.45;2122.05;Sí
3967-KXAPS;Hombre;0;Sí;No;72;Sí;Sí;DSL;Sí;Sí;Sí;Sí;Sí;Sí;Dos años;No;Tarjeta crédito (automática);92.3;6719.9;No
1447-GIQMR;Hombre;0;Sí;No;1;Sí;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;Sí;Cheque electrónico;69.15;69.15;Sí
3704-IEAXF;Mujer;0;Sí;Sí;72;No;Sin servicio de telefonía;DSL;No;Sí;No;Sí;Sí;Sí;Dos años;No;Tarjeta crédito (automática);53.65;3784;No
6810-VCAEX;Mujer;0;No;No;47;No;Sin servicio de telefonía;DSL;Sí;Sí;No;Sí;No;No;Un año;No;Tarjeta crédito (automática);39.65;1798.65;No
0674-EYYZV;Mujer;0;No;No;1;Sí;No;DSL;No;No;No;No;Sí;No;Mes a mes;Sí;Cheque electrónico;54.65;54.65;No
4480-MBMLB;Mujer;0;No;No;36;Sí;Sí;Fibra óptica;No;Sí;Sí;No;Sí;Sí;Un año;Sí;Transferencia bancaria (automática);104.8;3886.45;No
1395-OFUWC;Hombre;0;Sí;Sí;43;No;Sin servicio de telefonía;DSL;No;Sí;No;No;No;No;Mes a mes;No;Tarjeta crédito (automática);29.3;1224.05;No
0822-QGCXA;Mujer;1;Sí;No;27;Sí;Sí;DSL;No;Sí;Sí;Sí;Sí;Sí;Mes a mes;No;Cheque electrónico;83.85;2310.2;No
0872-NXJYS;Mujer;0;No;No;9;Sí;No;Fibra óptica;No;No;No;No;No;Sí;Mes a mes;Sí;Cheque electrónico;79.55;723.4;Sí
2832-KJCRD;Mujer;0;No;No;38;Sí;Sí;Fibra óptica;No;No;Sí;Sí;Sí;Sí;Mes a mes;Sí;Cheque electrónico;103.65;3988.5;No
3588-WSTTJ;Mujer;1;No;No;35;Sí;Sí;Fibra óptica;Sí;No;No;No;Sí;Sí;Mes a mes;Sí;Cheque electrónico;99.05;3554.6;No
4075-WKNIU;Mujer;0;Sí;Sí;0;Sí;Sí;DSL;No;Sí;Sí;Sí;Sí;No;Dos años;No;Cheque por correo;73.35; ;No
5090-EMGTC;Mujer;0;Sí;No;59;Sí;No;Fibra óptica;No;Sí;No;Sí;Sí;Sí;Dos años;Sí;Cheque por correo;100.05;6034.85;No
2346-CZYIL;Hombre;0;No;No;27;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Tarjeta crédito (automática);20.35;531.6;No
3798-EPWRR;Mujer;1;No;No;2;Sí;No;DSL;No;No;No;No;No;No;Mes a mes;No;Cheque electrónico;43.95;85.1;No
6258-NGCNG;Hombre;0;No;No;7;Sí;Sí;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Cheque por correo;23.5;173;No
4186-ZBUEW;Mujer;0;No;No;36;Sí;Sí;DSL;No;Sí;No;Sí;No;Sí;Un año;Sí;Cheque por correo;70.7;2511.95;No
5274-XHAKY;Mujer;0;Sí;Sí;41;Sí;Sí;Fibra óptica;Sí;Sí;No;No;Sí;No;Mes a mes;Sí;Transferencia bancaria (automática);94.3;3893.6;No
1442-BQPVU;Mujer;0;No;No;13;No;Sin servicio de telefonía;DSL;No;Sí;No;No;No;No;Mes a mes;No;Cheque electrónico;29.15;357.15;No
3978-YNKDD;Hombre;0;No;Sí;19;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Tarjeta crédito (automática);20.85;467.5;No
4940-KHCWD;Mujer;0;Sí;No;60;No;Sin servicio de telefonía;DSL;Sí;Sí;No;Sí;No;No;Dos años;No;Transferencia bancaria (automática);37.7;2288.7;No
9412-ARGBX;Mujer;0;No;Sí;48;Sí;No;Fibra óptica;No;Sí;Sí;Sí;Sí;No;Dos años;Sí;Cheque por correo;95.5;4627.85;Sí
1389-CXMLU;Hombre;1;No;No;3;Sí;Sí;Fibra óptica;No;No;Sí;No;Sí;No;Mes a mes;No;Cheque electrónico;91.05;289.1;Sí
9589-ABEPT;Hombre;0;Sí;No;69;Sí;Sí;Fibra óptica;No;Sí;No;Sí;Sí;No;Dos años;Sí;Cheque por correo;92.45;6460.55;No
9388-ZEYVT;Hombre;0;No;No;43;No;Sin servicio de telefonía;DSL;No;No;Sí;Sí;No;Sí;Un año;No;Cheque electrónico;44.15;1931.3;No
0305-SQECB;Mujer;0;No;Sí;11;No;Sin servicio de telefonía;DSL;Sí;No;No;Sí;No;No;Un año;Sí;Cheque por correo;36.05;402.6;No
7605-SNLQG;Mujer;0;Sí;No;45;Sí;No;DSL;No;No;Sí;No;No;No;Mes a mes;Sí;Tarjeta crédito (automática);50.25;2221.55;No
4670-TABXH;Hombre;0;Sí;No;72;Sí;Sí;Fibra óptica;No;Sí;Sí;Sí;Sí;Sí;Dos años;Sí;Tarjeta crédito (automática);109.75;7758.9;No
5561-NWEVX;Mujer;1;Sí;No;2;Sí;Sí;Fibra óptica;No;No;Sí;No;No;No;Mes a mes;No;Cheque electrónico;79.2;172.85;Sí
0064-SUDOG;Mujer;0;Sí;Sí;12;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Transferencia bancaria (automática);20.3;224.5;No
8561-NMTBD;Mujer;0;Sí;Sí;67;Sí;Sí;Fibra óptica;No;Sí;Sí;Sí;Sí;Sí;Un año;Sí;Tarjeta crédito (automática);112.35;7388.45;No
5161-XEUVX;Hombre;0;Sí;No;37;Sí;Sí;Fibra óptica;No;No;Sí;Sí;Sí;No;Dos años;No;Cheque por correo;94.3;3460.95;No
8292-FRFZQ;Mujer;0;No;No;39;No;Sin servicio de telefonía;DSL;Sí;Sí;No;Sí;No;No;Un año;No;Transferencia bancaria (automática);41.15;1700.9;No
8591-NXRCV;Mujer;0;No;No;41;Sí;Sí;DSL;Sí;No;Sí;Sí;No;Sí;Mes a mes;Sí;Transferencia bancaria (automática);74.65;3090.65;No
7895-VONWT;Mujer;0;No;No;25;No;Sin servicio de telefonía;DSL;No;No;Sí;No;Sí;Sí;Mes a mes;Sí;Cheque electrónico;48.25;1293.8;No
4526-RMTLL;Hombre;0;Sí;Sí;8;Sí;Sí;DSL;Sí;Sí;No;Sí;No;Sí;Dos años;Sí;Tarjeta crédito (automática);76.15;645.8;No
6253-GNHWH;Mujer;0;Sí;Sí;71;Sí;Sí;DSL;Sí;Sí;Sí;Sí;No;No;Dos años;No;Cheque por correo;71.1;5224.95;No
4566-NECEV;Hombre;0;No;No;5;Sí;Sí;Fibra óptica;No;Sí;Sí;No;No;Sí;Mes a mes;No;Cheque electrónico;96.55;500.1;No
8080-POTJR;Mujer;0;No;No;30;Sí;Sí;DSL;Sí;No;Sí;No;Sí;Sí;Un año;Sí;Tarjeta crédito (automática);79.3;2427.1;No
6906-MPARY;Hombre;0;No;No;40;Sí;No;Fibra óptica;No;Sí;No;Sí;No;Sí;Un año;Sí;Tarjeta crédito (automática);89.6;3488.15;No
3662-FXJFO;Mujer;0;No;No;54;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;Sí;Cheque por correo;20.5;1035.7;No
8107-RZLNV;Hombre;0;Sí;No;72;Sí;Sí;Fibra óptica;No;Sí;Sí;No;Sí;Sí;Dos años;Sí;Transferencia bancaria (automática);106.3;7565.35;No
0516-OOHAR;Hombre;0;Sí;Sí;28;Sí;No;Fibra óptica;No;Sí;Sí;No;Sí;Sí;Un año;No;Transferencia bancaria (automática);100.35;2799;No
2027-CWDNU;Hombre;0;Sí;Sí;18;Sí;No;Fibra óptica;No;No;No;Sí;No;Sí;Mes a mes;Sí;Cheque electrónico;85.6;1601.5;No
2737-WFVYW;Mujer;0;No;No;2;No;Sin servicio de telefonía;DSL;No;No;No;No;Sí;Sí;Mes a mes;Sí;Cheque electrónico;45.25;85.5;Sí
9912-OMZDS;Mujer;0;Sí;Sí;59;Sí;Sí;Fibra óptica;No;Sí;Sí;No;Sí;Sí;Un año;Sí;Cheque electrónico;106.15;6256.2;No
3733-ZEECP;Hombre;0;Sí;Sí;22;Sí;No;DSL;No;No;No;Sí;No;No;Mes a mes;Sí;Cheque electrónico;51.1;1232.9;No
7878-RTCZG;Mujer;0;No;No;1;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Cheque por correo;19.9;19.9;No
2452-MRMZF;Mujer;1;Sí;No;72;Sí;Sí;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;Sí;Tarjeta crédito (automática);25.7;1937.4;No
2272-QAGFO;Mujer;1;No;No;14;Sí;Sí;Fibra óptica;No;No;No;No;No;No;Mes a mes;Sí;Cheque electrónico;74.3;1096.25;Sí
7103-IPXPJ;Hombre;0;Sí;No;50;Sí;Sí;Fibra óptica;No;No;No;Sí;Sí;Sí;Un año;No;Cheque electrónico;99.4;5059.75;No
4342-HFXWS;Mujer;0;Sí;Sí;48;Sí;No;DSL;Sí;No;Sí;Sí;Sí;No;Un año;No;Transferencia bancaria (automática);69.7;3023.65;No
3545-CNWRG;Mujer;0;Sí;Sí;49;Sí;Sí;Fibra óptica;No;Sí;No;No;Sí;Sí;Mes a mes;Sí;Cheque electrónico;98.35;4889.2;No
1785-BPHTP;Hombre;0;Sí;Sí;28;Sí;No;Fibra óptica;No;No;Sí;No;Sí;No;Mes a mes;No;Cheque electrónico;85.45;2289.9;No
4989-LIXVT;Hombre;1;No;No;68;Sí;Sí;Fibra óptica;No;Sí;Sí;No;No;Sí;Mes a mes;Sí;Cheque electrónico;95.9;6503.2;No
7315-WYOAW;Hombre;0;No;No;13;Sí;Sí;Fibra óptica;No;No;No;Sí;Sí;Sí;Mes a mes;No;Cheque electrónico;100.75;1313.25;No
1173-XZPYF;Mujer;0;No;No;11;Sí;Sí;Fibra óptica;No;No;Sí;No;Sí;No;Mes a mes;Sí;Cheque electrónico;89.2;990.3;No
9850-OWRHQ;Mujer;0;Sí;No;3;Sí;Sí;Fibra óptica;No;No;No;No;No;No;Mes a mes;Sí;Tarjeta crédito (automática);74.1;228;Sí
3768-NLUBH;Hombre;1;Sí;No;57;Sí;Sí;Fibra óptica;No;No;Sí;No;Sí;Sí;Mes a mes;No;Cheque electrónico;100.6;5746.15;Sí
8676-TRMJS;Hombre;0;No;No;3;Sí;Sí;Fibra óptica;No;No;No;No;No;No;Mes a mes;No;Cheque por correo;75;209.1;Sí
2509-TFPJU;Hombre;0;Sí;No;72;Sí;Sí;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Tarjeta crédito (automática);25.75;1864.2;No
9530-GRMJG;Hombre;0;Sí;Sí;70;Sí;Sí;DSL;No;Sí;Sí;Sí;Sí;Sí;Dos años;Sí;Cheque electrónico;84.1;5979.7;No
6898-RBTLU;Mujer;0;Sí;Sí;49;Sí;Sí;DSL;No;Sí;No;Sí;Sí;Sí;Dos años;No;Transferencia bancaria (automática);79.3;3902.45;No
5481-NTDOH;Mujer;1;Sí;No;67;Sí;Sí;Fibra óptica;Sí;No;Sí;No;Sí;Sí;Un año;Sí;Tarjeta crédito (automática);107.05;7142.5;No
2068-WWXQZ;Hombre;0;No;No;46;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Transferencia bancaria (automática);20.05;902;No
7359-SSBJK;Mujer;1;No;No;64;Sí;No;DSL;Sí;Sí;No;Sí;Sí;No;Dos años;Sí;Tarjeta crédito (automática);70.2;4481;Sí
2061-VVFST;Mujer;0;Sí;No;37;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Transferencia bancaria (automática);19.5;805.2;No
0685-MLYYM;Mujer;1;No;No;2;Sí;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;No;Cheque electrónico;70.75;154.85;Sí
0749-IRGQE;Mujer;1;Sí;No;13;No;Sin servicio de telefonía;DSL;No;No;No;No;Sí;Sí;Mes a mes;No;Cheque electrónico;45.3;528.45;No
2380-DAMQP;Mujer;0;Sí;No;72;Sí;Sí;Fibra óptica;Sí;Sí;Sí;Sí;Sí;Sí;Dos años;No;Cheque electrónico;115.15;8349.7;No
2256-YLYLP;Hombre;0;Sí;Sí;68;Sí;No;DSL;No;No;Sí;Sí;Sí;Sí;Dos años;Sí;Transferencia bancaria (automática);72.95;4953.25;No
1272-ILHFG;Hombre;0;Sí;Sí;15;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Un año;No;Cheque por correo;19.65;332.65;No
0164-XAIRP;Mujer;0;No;No;24;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;Sí;Transferencia bancaria (automática);19.55;470.2;No
5666-CYCYZ;Mujer;0;No;No;24;Sí;Sí;Fibra óptica;No;No;No;Sí;No;Sí;Mes a mes;Sí;Cheque electrónico;89.55;2259.35;No
4011-ARPHK;Hombre;0;No;No;27;Sí;No;DSL;Sí;No;No;No;No;No;Mes a mes;No;Cheque por correo;50.35;1411.35;No
8182-PNAGI;Hombre;0;No;No;12;Sí;No;DSL;No;No;No;Sí;No;No;Mes a mes;No;Transferencia bancaria (automática);50.25;593.75;Sí
6365-HITVU;Mujer;0;Sí;Sí;71;Sí;No;DSL;Sí;Sí;Sí;Sí;Sí;Sí;Dos años;No;Tarjeta crédito (automática);87.25;6328.7;No
7558-IMLMT;Hombre;0;Sí;Sí;67;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;Sí;Cheque por correo;20.8;1411.9;No
9488-FYQAU;Mujer;0;Sí;No;63;Sí;Sí;Fibra óptica;No;Sí;Sí;Sí;Sí;Sí;Dos años;Sí;Transferencia bancaria (automática);109.25;6841.4;No
3590-TCXTB;Hombre;0;No;No;1;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;No;Cheque por correo;20.35;20.35;No
6994-KERXL;Hombre;0;No;No;4;Sí;No;DSL;No;No;No;No;No;Sí;Mes a mes;Sí;Cheque electrónico;55.9;238.5;No
7957-RYHQD;Mujer;1;No;No;40;Sí;No;Fibra óptica;Sí;Sí;No;No;No;No;Mes a mes;Sí;Tarjeta crédito (automática);79.2;3233.85;Sí
2180-DXNEG;Mujer;0;No;No;12;Sí;No;Fibra óptica;No;No;Sí;No;Sí;Sí;Mes a mes;Sí;Cheque electrónico;96;1062.1;Sí
1960-UOTYM;Hombre;0;Sí;Sí;52;Sí;No;DSL;Sí;Sí;Sí;No;Sí;Sí;Dos años;No;Cheque electrónico;79.2;4016.3;No
2740-JFBOK;Hombre;0;No;No;10;Sí;Sí;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;Sí;Cheque electrónico;24;226.55;No
6500-JVEGC;Hombre;0;No;No;68;Sí;Sí;Fibra óptica;Sí;Sí;Sí;No;Sí;No;Un año;No;Transferencia bancaria (automática);101.35;7110.75;No
5515-AKOAJ;Mujer;0;No;No;54;Sí;Sí;Fibra óptica;No;No;No;Sí;Sí;Sí;Mes a mes;Sí;Cheque electrónico;100.1;5440.9;Sí
8976-OQHGT;Mujer;0;Sí;Sí;4;Sí;No;DSL;No;Sí;No;Sí;No;No;Mes a mes;No;Cheque por correo;56.5;235.1;Sí
5245-VDBUR;Mujer;0;Sí;No;52;No;Sin servicio de telefonía;DSL;Sí;No;Sí;No;No;No;Un año;No;Cheque por correo;35.45;1958.95;No
6230-BSUXY;Mujer;1;No;No;1;Sí;No;Fibra óptica;No;No;Sí;No;No;Sí;Mes a mes;Sí;Cheque electrónico;85;85;Sí
8469-SNFFH;Hombre;0;Sí;No;70;Sí;Sí;DSL;Sí;Sí;Sí;Sí;Sí;No;Un año;No;Transferencia bancaria (automática);79.4;5528.9;No
2144-ESWKO;Hombre;0;No;No;43;No;Sin servicio de telefonía;DSL;Sí;No;Sí;No;No;No;Un año;Sí;Tarjeta crédito (automática);35.2;1463.7;No
1241-FPMOF;Hombre;0;No;No;52;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Dos años;No;Cheque por correo;19.65;1025.05;No
9928-BZVLZ;Mujer;0;No;No;12;No;Sin servicio de telefonía;DSL;Sí;No;Sí;Sí;No;Sí;Dos años;No;Cheque por correo;49.85;552.1;No
4114-QMKVN;Mujer;0;Sí;Sí;56;Sí;Sí;DSL;Sí;Sí;No;No;No;Sí;Un año;No;Transferencia bancaria (automática);68.75;3815.4;No
2775-SEFEE;Hombre;0;No;Sí;0;Sí;Sí;DSL;Sí;Sí;No;Sí;No;No;Dos años;Sí;Transferencia bancaria (automática);61.9; ;No
9003-CPATH;Hombre;0;No;No;42;Sí;Sí;Fibra óptica;No;No;Sí;No;No;No;Mes a mes;No;Cheque electrónico;79.9;3313.4;No
1754-GKYPY;Hombre;1;Sí;No;22;Sí;No;Fibra óptica;No;No;No;No;Sí;Sí;Mes a mes;Sí;Transferencia bancaria (automática);89.75;1938.9;No
5294-CDGWY;Hombre;0;Sí;Sí;51;No;Sin servicio de telefonía;DSL;Sí;Sí;Sí;No;Sí;Sí;Un año;No;Cheque electrónico;59.3;3014.65;Sí
7956-XQWGU;Hombre;0;No;No;27;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;Sí;Tarjeta crédito (automática);19.4;460.25;No
1591-MQJTP;Hombre;1;Sí;No;51;Sí;Sí;Fibra óptica;Sí;No;Sí;No;No;Sí;Un año;Sí;Transferencia bancaria (automática);93.65;4839.15;No
5295-PCJOO;Hombre;0;No;Sí;4;Sí;No;DSL;Sí;No;No;No;No;No;Mes a mes;Sí;Cheque electrónico;49.4;184.4;Sí
2369-FEVNO;Hombre;0;No;No;1;Sí;No;No;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Sin servicio de Internet;Mes a mes;Sí;Cheque por correo;19.9;19.9;No
9863-JZAIC;Hombre;0;No;No;35;Sí;No;DSL;No;No;No;No;Sí;No;Mes a mes;No;Cheque por correo;55;2010.55;Sí
7471-MQPOS;Hombre;1;Sí;Sí;71;Sí;Sí;DSL;No;Sí;Sí;Sí;No;Sí;Un año;Sí;Transferencia bancaria (automática);72.9;5139.65;No
